Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Area
3526,45,Female,Sunglasses,Accessories,38,Wyoming,Olive,Winter,West
3527,20,Female,Sweater,Clothing,99,Massachusetts,Olive,Spring,East
3528,25,Female,Blouse,Clothing,97,Washington,Charcoal,Spring,West
3529,38,Female,Scarf,Accessories,67,Maine,Gray,Summer,East
3530,55,Female,T-shirt,Clothing,20,Montana,Maroon,Winter,West
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,Black,Spring,West
3532,54,Female,Shoes,Footwear,52,North Dakota,Violet,Winter,West
3533,61,Female,Pants,Clothing,68,Connecticut,Indigo,Fall,East
3534,50,Female,Sneakers,Footwear,98,Texas,Yellow,Fall,West
3535,65,Female,Shoes,Footwear,83,Delaware,Gray,Fall,East
3536,68,Female,Shorts,Clothing,51,Mississippi,Red,Summer,East
3537,55,Female,Handbag,Accessories,21,Minnesota,Peach,Spring,East
3538,57,Female,Handbag,Accessories,92,Georgia,Gray,Spring,East
3539,56,Female,Shoes,Footwear,63,Iowa,White,Spring,East
3540,29,Female,Jewelry,Accessories,56,New York,Green,Spring,East
3541,24,Female,Shorts,Clothing,95,Nevada,Magenta,Spring,West
3542,59,Female,Blouse,Clothing,66,Virginia,Olive,Winter,East
3543,62,Female,Coat,Outerwear,28,Idaho,Olive,Spring,West
3544,58,Female,Hat,Accessories,83,Colorado,Blue,Winter,West
3545,64,Female,Socks,Clothing,55,Wisconsin,Charcoal,Fall,East
3546,48,Female,Sandals,Footwear,28,Connecticut,Yellow,Spring,East
3547,60,Female,Scarf,Accessories,79,Kansas,Violet,Summer,West
3548,52,Female,Scarf,Accessories,31,Pennsylvania,Magenta,Summer,East
3549,63,Female,Blouse,Clothing,37,Utah,Red,Fall,West
3550,44,Female,T-shirt,Clothing,34,Oregon,Cyan,Summer,West
3551,63,Female,Shoes,Footwear,74,West Virginia,Orange,Winter,East
3552,66,Female,Gloves,Accessories,31,Montana,Black,Spring,West
3553,22,Female,Sunglasses,Accessories,66,Kentucky,Blue,Winter,East
3554,62,Female,Shoes,Footwear,99,Minnesota,Charcoal,Spring,East
3555,39,Female,Dress,Clothing,55,Louisiana,Indigo,Spring,East
3556,25,Female,Blouse,Clothing,23,Delaware,Silver,Spring,East
3557,70,Female,Sweater,Clothing,88,Arizona,Brown,Fall,West
3558,52,Female,Jacket,Outerwear,26,Nevada,Peach,Summer,West
3560,18,Female,Shorts,Clothing,25,Utah,Beige,Fall,West
3561,18,Female,Socks,Clothing,96,Kansas,Violet,Fall,West
3562,63,Female,Sneakers,Footwear,29,North Carolina,Black,Spring,East
3563,47,Female,Sneakers,Footwear,36,Maryland,Cyan,Winter,East
3564,43,Female,Blouse,Clothing,90,Maine,Green,Summer,East
3565,60,Female,Gloves,Accessories,38,Illinois,Brown,Summer,East
3566,49,Female,Handbag,Accessories,52,Pennsylvania,Gray,Spring,East
3568,32,Female,Scarf,Accessories,56,New Mexico,Silver,Summer,West
3569,29,Female,Sandals,Footwear,71,Arkansas,Purple,Spring,East
3571,23,Female,Dress,Clothing,97,Louisiana,Teal,Winter,East
3572,70,Female,Skirt,Clothing,27,North Dakota,White,Summer,West
3573,23,Female,Shorts,Clothing,28,Rhode Island,Black,Spring,East
3574,43,Female,Jeans,Clothing,67,Connecticut,Maroon,Fall,East
3575,29,Female,Socks,Clothing,70,New York,Cyan,Fall,East
3576,61,Female,Coat,Outerwear,95,Kentucky,Violet,Fall,East
3577,29,Female,Boots,Footwear,24,Maine,Yellow,Spring,East
3578,66,Female,Belt,Accessories,35,Missouri,Yellow,Winter,East
3579,46,Female,Shoes,Footwear,22,Georgia,Olive,Winter,East
3580,34,Female,Scarf,Accessories,66,Arizona,Olive,Fall,West
3581,51,Female,Blouse,Clothing,83,New Hampshire,Magenta,Summer,East
3582,26,Female,Dress,Clothing,95,Georgia,Orange,Fall,East
3583,23,Female,Shorts,Clothing,41,California,Beige,Summer,West
3584,52,Female,Blouse,Clothing,77,Arizona,Brown,Summer,West
3585,39,Female,Sneakers,Footwear,52,Florida,Indigo,Fall,East
3586,39,Female,Gloves,Accessories,41,New York,Gray,Winter,East
3587,33,Female,Hoodie,Clothing,28,Idaho,Yellow,Winter,West
3588,33,Female,Sweater,Clothing,90,Virginia,Violet,Summer,East
3589,23,Female,Sunglasses,Accessories,55,Michigan,Magenta,Spring,East
3590,31,Female,Belt,Accessories,73,New Hampshire,Blue,Spring,East
3591,27,Female,Dress,Clothing,87,South Dakota,Gray,Fall,West
3592,48,Female,Jacket,Outerwear,89,South Dakota,Gold,Winter,West
3593,61,Female,Boots,Footwear,82,New Jersey,Lavender,Spring,East
3594,63,Female,Sandals,Footwear,80,Wyoming,Black,Spring,West
3595,19,Female,Scarf,Accessories,87,Alabama,Charcoal,Summer,East
3596,21,Female,Blouse,Clothing,41,South Dakota,Violet,Spring,West
3597,28,Female,Hoodie,Clothing,83,South Carolina,Charcoal,Spring,East
3598,29,Female,Sunglasses,Accessories,71,New Mexico,Maroon,Summer,West
3599,23,Female,Hoodie,Clothing,76,Connecticut,Purple,Spring,East
3600,37,Female,Scarf,Accessories,34,Kansas,Peach,Spring,West
3601,67,Female,Dress,Clothing,81,South Carolina,Olive,Spring,East
3602,34,Female,T-shirt,Clothing,47,North Carolina,Indigo,Summer,East
3603,58,Female,Skirt,Clothing,36,Wyoming,Magenta,Summer,West
3604,45,Female,Jeans,Clothing,51,Louisiana,Gold,Spring,East
3605,63,Female,Hoodie,Clothing,86,Louisiana,Orange,Fall,East
3606,68,Female,Jeans,Clothing,41,Alabama,Gold,Fall,East
3607,41,Female,Sandals,Footwear,90,Minnesota,Purple,Fall,East
3608,50,Female,Hat,Accessories,93,New Mexico,Charcoal,Fall,West
3609,24,Female,Gloves,Accessories,56,Tennessee,Cyan,Fall,East
3610,21,Female,Socks,Clothing,39,New Mexico,Cyan,Summer,West
3611,18,Female,Jacket,Outerwear,86,Texas,Green,Fall,West
3612,63,Female,T-shirt,Clothing,82,Washington,Silver,Spring,West
3613,47,Female,Sandals,Footwear,29,Michigan,Teal,Summer,East
3614,58,Female,Hat,Accessories,27,Minnesota,Magenta,Fall,East
3615,46,Female,Gloves,Accessories,25,Delaware,Maroon,Spring,East
3616,35,Female,Dress,Clothing,31,California,Gold,Winter,West
3617,42,Female,Hoodie,Clothing,23,Wisconsin,Purple,Winter,East
3618,48,Female,Belt,Accessories,47,Kentucky,Lavender,Fall,East
3619,28,Female,Gloves,Accessories,67,Nevada,Maroon,Fall,West
3620,44,Female,Scarf,Accessories,75,North Carolina,Magenta,Winter,East
3621,60,Female,Sandals,Footwear,82,Louisiana,Turquoise,Summer,East
3622,38,Female,Sneakers,Footwear,32,New Jersey,Silver,Summer,East
3623,46,Female,Dress,Clothing,41,Wisconsin,Purple,Fall,East
3624,39,Female,Jewelry,Accessories,89,Arkansas,Violet,Winter,East
3625,22,Female,Hat,Accessories,82,Texas,Peach,Fall,West
3626,44,Female,Scarf,Accessories,99,Illinois,Green,Winter,East
3627,69,Female,Blouse,Clothing,98,Mississippi,Teal,Fall,East
3628,39,Female,Belt,Accessories,54,Delaware,Silver,Winter,East
3629,53,Female,Blouse,Clothing,88,Georgia,Purple,Summer,East
3630,52,Female,T-shirt,Clothing,43,Kansas,Lavender,Summer,West
3631,65,Female,Hat,Accessories,73,Oklahoma,Lavender,Winter,West
3632,48,Female,Hat,Accessories,50,New Jersey,Peach,Fall,East
3633,27,Female,Sneakers,Footwear,73,Utah,Green,Spring,West
3634,39,Female,Gloves,Accessories,51,Montana,Orange,Spring,West
3635,59,Female,Socks,Clothing,22,Ohio,Pink,Winter,East
3636,52,Female,Sandals,Footwear,32,Colorado,Cyan,Fall,West
3637,50,Female,Sandals,Footwear,38,California,Lavender,Summer,West
3638,32,Female,Boots,Footwear,66,Utah,Yellow,Winter,West
3639,40,Female,Backpack,Accessories,20,Kansas,Olive,Spring,West
3640,26,Female,Coat,Outerwear,44,Illinois,Brown,Summer,East
3641,47,Female,Sunglasses,Accessories,31,Minnesota,Pink,Spring,East
3642,51,Female,Jacket,Outerwear,45,New York,Cyan,Fall,East
3643,47,Female,Dress,Clothing,71,Arizona,Maroon,Summer,West
3644,53,Female,Scarf,Accessories,96,Tennessee,Magenta,Fall,East
3645,35,Female,Blouse,Clothing,32,Arkansas,Violet,Winter,East
3646,38,Female,Backpack,Accessories,90,Colorado,Silver,Summer,West
3647,69,Female,Jewelry,Accessories,68,Nevada,Maroon,Spring,West
3648,47,Female,Shorts,Clothing,45,Kansas,Gray,Winter,West
3649,31,Female,Skirt,Clothing,67,New York,White,Winter,East
3650,68,Female,Skirt,Clothing,57,Minnesota,Brown,Fall,East
3651,51,Female,Jeans,Clothing,60,Ohio,Silver,Summer,East
3652,20,Female,Handbag,Accessories,32,Arizona,Yellow,Spring,West
3653,27,Female,Handbag,Accessories,29,Kentucky,Magenta,Fall,East
3654,67,Female,Coat,Outerwear,20,Minnesota,Blue,Spring,East
3655,21,Female,Jewelry,Accessories,98,Arkansas,Green,Winter,East
3656,20,Female,Sweater,Clothing,27,Wyoming,Yellow,Fall,West
3657,35,Female,Jacket,Outerwear,67,North Dakota,Cyan,Spring,West
3658,58,Female,Shoes,Footwear,82,Alabama,Gold,Winter,East
3659,28,Female,T-shirt,Clothing,72,Mississippi,Magenta,Fall,East
3660,27,Female,Sandals,Footwear,77,Illinois,Gray,Fall,East
3661,19,Female,Shoes,Footwear,74,Arkansas,Indigo,Winter,East
3662,63,Female,Sandals,Footwear,39,Kansas,White,Winter,West
3663,69,Female,Shorts,Clothing,80,Rhode Island,Indigo,Spring,East
3664,65,Female,Backpack,Accessories,59,Florida,Green,Summer,East
3665,63,Female,Jacket,Outerwear,68,Missouri,Turquoise,Fall,East
3666,28,Female,Socks,Clothing,77,North Carolina,Peach,Fall,East
3667,67,Female,Jewelry,Accessories,50,Alabama,Olive,Winter,East
3668,51,Female,Pants,Clothing,45,Washington,Cyan,Fall,West
3669,59,Female,Blouse,Clothing,71,Michigan,Magenta,Summer,East
3670,25,Female,Socks,Clothing,52,Washington,Silver,Fall,West
3671,31,Female,Shoes,Footwear,50,Vermont,White,Winter,East
3672,62,Female,Handbag,Accessories,66,Illinois,Pink,Summer,East
3673,51,Female,Sandals,Footwear,81,New York,Pink,Fall,East
3674,32,Female,Socks,Clothing,28,Rhode Island,Pink,Summer,East
3675,35,Female,Handbag,Accessories,65,Washington,Blue,Winter,West
3676,70,Female,Hat,Accessories,80,Virginia,White,Winter,East
3677,19,Female,Jewelry,Accessories,94,Wisconsin,Teal,Spring,East
3678,32,Female,Backpack,Accessories,30,Michigan,Gray,Fall,East
3679,56,Female,Shirt,Clothing,45,Texas,Beige,Fall,West
3680,53,Female,Coat,Outerwear,91,Idaho,Violet,Summer,West
3681,22,Female,Sunglasses,Accessories,36,Iowa,Blue,Winter,East
3682,26,Female,Gloves,Accessories,73,Connecticut,Magenta,Fall,East
3683,42,Female,Shirt,Clothing,60,Wyoming,Maroon,Fall,West
3684,30,Female,Socks,Clothing,77,Mississippi,Purple,Winter,East
3685,29,Female,Skirt,Clothing,86,Pennsylvania,Charcoal,Spring,East
3686,47,Female,Shorts,Clothing,42,Tennessee,Red,Summer,East
3687,59,Female,Sandals,Footwear,70,Louisiana,Charcoal,Spring,East
3688,34,Female,Shirt,Clothing,44,Arkansas,Lavender,Summer,East
3689,52,Female,Sunglasses,Accessories,91,West Virginia,White,Spring,East
3690,47,Female,Jewelry,Accessories,30,South Carolina,Red,Fall,East
3691,24,Female,Blouse,Clothing,23,Kansas,Violet,Fall,West
3692,63,Female,Sandals,Footwear,21,Michigan,Orange,Summer,East
3693,59,Female,Coat,Outerwear,34,Alabama,Turquoise,Spring,East
3694,66,Female,Blouse,Clothing,46,South Dakota,Violet,Summer,West
3695,45,Female,Sweater,Clothing,41,Rhode Island,Blue,Winter,East
3696,38,Female,Skirt,Clothing,33,Florida,White,Fall,East
3697,63,Female,Blouse,Clothing,48,Connecticut,Turquoise,Fall,East
3698,55,Female,Hoodie,Clothing,66,Pennsylvania,Pink,Winter,East
3699,25,Female,Skirt,Clothing,54,California,Maroon,Spring,West
3700,51,Female,Backpack,Accessories,55,Oklahoma,Olive,Fall,West
3701,28,Female,Handbag,Accessories,84,North Dakota,Charcoal,Summer,West
3702,46,Female,Sandals,Footwear,66,New Mexico,Charcoal,Spring,West
3703,58,Female,Shoes,Footwear,65,South Carolina,Indigo,Spring,East
3704,30,Female,Sandals,Footwear,83,Michigan,Teal,Fall,East
3705,68,Female,Sunglasses,Accessories,61,Missouri,Black,Winter,East
3706,28,Female,Skirt,Clothing,65,Colorado,Teal,Summer,West
3707,26,Female,Sandals,Footwear,55,Kansas,Green,Spring,West
3708,35,Female,Gloves,Accessories,79,Illinois,Gold,Fall,East
3709,40,Female,Hoodie,Clothing,96,South Carolina,Red,Fall,East
3710,31,Female,Socks,Clothing,43,Utah,Silver,Fall,West
3712,69,Female,Hat,Accessories,62,Texas,Peach,Fall,West
3713,51,Female,Blouse,Clothing,72,Oregon,Turquoise,Spring,West
3714,49,Female,Shoes,Footwear,87,Arizona,Peach,Spring,West
3715,18,Female,Hat,Accessories,31,New York,Peach,Winter,East
3716,63,Female,Sunglasses,Accessories,34,Nebraska,Orange,Fall,West
3717,57,Female,Shirt,Clothing,53,Vermont,Charcoal,Fall,East
3718,45,Female,T-shirt,Clothing,85,Maryland,White,Summer,East
3719,36,Female,Pants,Clothing,50,Tennessee,Turquoise,Fall,East
3720,20,Female,Pants,Clothing,91,Pennsylvania,Red,Summer,East
3721,21,Female,Hat,Accessories,56,South Carolina,Peach,Fall,East
3722,62,Female,Coat,Outerwear,60,Connecticut,Pink,Fall,East
3723,23,Female,Jacket,Outerwear,34,Kentucky,Yellow,Fall,East
3724,26,Female,Sandals,Footwear,30,Rhode Island,Beige,Spring,East
3725,30,Female,Gloves,Accessories,71,Colorado,Green,Winter,West
3726,18,Female,Dress,Clothing,100,Oklahoma,Turquoise,Winter,West
3727,47,Female,Belt,Accessories,85,Idaho,Orange,Fall,West
3728,41,Female,Socks,Clothing,83,Maine,Gold,Summer,East
3729,62,Female,Jacket,Outerwear,31,Vermont,Red,Winter,East
3730,28,Female,Boots,Footwear,82,Rhode Island,Teal,Spring,East
3731,46,Female,Shirt,Clothing,79,Florida,Teal,Summer,East
3732,54,Female,Hat,Accessories,62,West Virginia,Lavender,Spring,East
3733,36,Female,Shoes,Footwear,92,Indiana,Pink,Spring,East
3734,25,Female,Socks,Clothing,58,Illinois,Maroon,Fall,East
3735,38,Female,Hoodie,Clothing,88,California,Beige,Spring,West
3736,38,Female,Sandals,Footwear,44,Massachusetts,Orange,Spring,East
3737,42,Female,Jeans,Clothing,56,Idaho,Red,Spring,West
3738,19,Female,Jewelry,Accessories,23,Kentucky,Maroon,Winter,East
3739,34,Female,Shorts,Clothing,45,Delaware,Brown,Spring,East
3740,38,Female,Sunglasses,Accessories,31,Idaho,Olive,Fall,West
3741,42,Female,Pants,Clothing,96,Virginia,Silver,Summer,East
3742,58,Female,Shirt,Clothing,96,Arizona,Purple,Spring,West
3743,56,Female,Shirt,Clothing,80,Maryland,Gray,Fall,East
3744,62,Female,Pants,Clothing,28,Idaho,Cyan,Fall,West
3745,24,Female,Hoodie,Clothing,51,New Jersey,Gray,Summer,East
3746,60,Female,Socks,Clothing,41,Washington,Gold,Spring,West
3747,53,Female,Coat,Outerwear,99,Idaho,Cyan,Summer,West
3748,26,Female,Sweater,Clothing,53,Rhode Island,Olive,Spring,East
3749,34,Female,Backpack,Accessories,25,Delaware,Violet,Fall,East
3751,42,Female,Hoodie,Clothing,88,Arizona,Gold,Fall,West
3752,36,Female,Jewelry,Accessories,97,Alabama,Silver,Fall,East
3753,24,Female,Coat,Outerwear,81,Washington,Pink,Winter,West
3754,39,Female,Sunglasses,Accessories,26,Louisiana,Turquoise,Winter,East
3755,46,Female,Shoes,Footwear,41,Nebraska,Turquoise,Summer,West
3756,64,Female,Skirt,Clothing,93,Pennsylvania,Peach,Fall,East
3757,64,Female,Skirt,Clothing,69,South Carolina,Teal,Spring,East
3758,61,Female,Skirt,Clothing,44,California,Red,Fall,West
3759,61,Female,Sandals,Footwear,54,Indiana,Black,Spring,East
3760,44,Female,Sneakers,Footwear,61,Missouri,Pink,Spring,East
3761,65,Female,Socks,Clothing,80,Connecticut,Peach,Fall,East
3762,60,Female,Backpack,Accessories,30,Nevada,Green,Summer,West
3763,65,Female,Shorts,Clothing,94,New York,Green,Fall,East
3764,27,Female,Shirt,Clothing,24,Oklahoma,Red,Winter,West
3765,36,Female,Socks,Clothing,21,South Dakota,Maroon,Fall,West
3766,22,Female,Jewelry,Accessories,52,Missouri,Green,Summer,East
3767,62,Female,Handbag,Accessories,59,Texas,Black,Fall,West
3768,59,Female,Shorts,Clothing,51,New York,Black,Summer,East
3769,50,Female,Sweater,Clothing,35,Vermont,Yellow,Winter,East
3770,51,Female,Gloves,Accessories,87,Arizona,Green,Summer,West
3771,23,Female,Pants,Clothing,42,Montana,Black,Summer,West
3772,21,Female,T-shirt,Clothing,86,Oklahoma,Red,Winter,West
3773,44,Female,Pants,Clothing,26,New Hampshire,Yellow,Fall,East
3774,25,Female,Sweater,Clothing,60,Wisconsin,Violet,Summer,East
3776,41,Female,Belt,Accessories,63,South Dakota,Pink,Spring,West
3778,43,Female,Shorts,Clothing,65,Utah,Maroon,Fall,West
3779,25,Female,Sneakers,Footwear,60,South Dakota,Cyan,Fall,West
3780,60,Female,Jeans,Clothing,75,California,Lavender,Spring,West
3781,54,Female,Sneakers,Footwear,57,Mississippi,Yellow,Fall,East
3782,52,Female,Boots,Footwear,99,Tennessee,Pink,Winter,East
3783,40,Female,Jacket,Outerwear,45,Alabama,Orange,Spring,East
3784,39,Female,Gloves,Accessories,66,Maine,Orange,Summer,East
3785,54,Female,Socks,Clothing,53,Virginia,Violet,Winter,East
3786,64,Female,Jeans,Clothing,94,New Hampshire,Lavender,Winter,East
3787,31,Female,Boots,Footwear,47,Tennessee,Yellow,Fall,East
3788,37,Female,Blouse,Clothing,80,New York,Pink,Fall,East
3789,43,Female,Hat,Accessories,65,Kansas,Teal,Spring,West
3790,56,Female,Shirt,Clothing,75,North Dakota,Magenta,Summer,West
3792,40,Female,Sunglasses,Accessories,51,Texas,Gray,Spring,West
3793,43,Female,Scarf,Accessories,58,Massachusetts,Turquoise,Summer,East
3794,62,Female,Sunglasses,Accessories,20,Delaware,Pink,Fall,East
3795,44,Female,Scarf,Accessories,82,South Dakota,Violet,Summer,West
3796,45,Female,Gloves,Accessories,92,Arkansas,Charcoal,Spring,East
3797,40,Female,Shorts,Clothing,81,Utah,Lavender,Fall,West
3798,68,Female,Sunglasses,Accessories,44,California,Gray,Summer,West
3799,63,Female,Jewelry,Accessories,72,Rhode Island,Brown,Winter,East
3800,60,Female,Jacket,Outerwear,26,Oklahoma,Violet,Winter,West
3801,19,Female,Sweater,Clothing,26,Vermont,Turquoise,Fall,East
3802,26,Female,Blouse,Clothing,84,Kentucky,Peach,Spring,East
3803,70,Female,Scarf,Accessories,72,Illinois,Turquoise,Spring,East
3804,48,Female,Handbag,Accessories,55,Connecticut,Violet,Spring,East
3805,37,Female,Hat,Accessories,77,Florida,Olive,Fall,East
3806,48,Female,Scarf,Accessories,57,New Jersey,Green,Fall,East
3807,18,Female,Boots,Footwear,71,Missouri,Teal,Spring,East
3808,38,Female,Blouse,Clothing,39,Michigan,Peach,Spring,East
3809,33,Female,Socks,Clothing,28,Washington,Pink,Winter,West
3810,57,Female,Shoes,Footwear,33,New York,Maroon,Winter,East
3811,46,Female,Skirt,Clothing,79,Wisconsin,Peach,Fall,East
3812,46,Female,Belt,Accessories,30,Idaho,Maroon,Winter,West
3813,50,Female,Skirt,Clothing,75,Michigan,Pink,Spring,East
3814,61,Female,Pants,Clothing,89,Georgia,Orange,Summer,East
3815,45,Female,Dress,Clothing,95,Michigan,Orange,Winter,East
3816,32,Female,Hat,Accessories,44,Maine,Brown,Fall,East
3817,29,Female,Coat,Outerwear,86,Maryland,Silver,Summer,East
3818,66,Female,Scarf,Accessories,91,Missouri,Magenta,Fall,East
3819,70,Female,Sneakers,Footwear,41,Oregon,Indigo,Winter,West
3820,36,Female,Pants,Clothing,99,Arkansas,Gold,Spring,East
3821,34,Female,Belt,Accessories,65,New Hampshire,Purple,Winter,East
3822,20,Female,Sneakers,Footwear,48,Oregon,Gold,Summer,West
3823,70,Female,Hat,Accessories,41,Kansas,Gold,Spring,West
3824,50,Female,Shirt,Clothing,42,California,Gold,Summer,West
3825,54,Female,Shorts,Clothing,26,Georgia,Olive,Summer,East
3827,50,Female,Jacket,Outerwear,31,Montana,Gray,Summer,West
3828,62,Female,Jewelry,Accessories,73,Montana,Red,Summer,West
3829,42,Female,Blouse,Clothing,82,Mississippi,Charcoal,Spring,East
3830,69,Female,Pants,Clothing,32,Washington,Indigo,Spring,West
3831,22,Female,Hat,Accessories,27,Pennsylvania,Indigo,Summer,East
3832,36,Female,Backpack,Accessories,86,Nevada,Silver,Spring,West
3833,64,Female,Boots,Footwear,38,Kansas,Purple,Winter,West
3834,44,Female,Jacket,Outerwear,93,Arizona,Gray,Summer,West
3835,43,Female,Hoodie,Clothing,59,Tennessee,Magenta,Winter,East
3836,58,Female,Sandals,Footwear,58,Pennsylvania,Silver,Winter,East
3838,45,Female,Hoodie,Clothing,100,New Mexico,Green,Spring,West
3839,47,Female,Dress,Clothing,25,Rhode Island,Green,Summer,East
3840,66,Female,Sandals,Footwear,29,Connecticut,Peach,Spring,East
3841,30,Female,Jeans,Clothing,42,Idaho,Turquoise,Spring,West
3842,68,Female,Jeans,Clothing,57,Mississippi,Pink,Fall,East
3843,35,Female,Jacket,Outerwear,84,Colorado,Lavender,Winter,West
3844,64,Female,Hat,Accessories,71,Georgia,Silver,Winter,East
3845,30,Female,Shorts,Clothing,87,Montana,Cyan,Fall,West
3846,58,Female,Sweater,Clothing,52,California,Green,Winter,West
3847,57,Female,Blouse,Clothing,58,Pennsylvania,Orange,Summer,East
3848,60,Female,Sweater,Clothing,34,Delaware,Blue,Fall,East
3849,22,Female,Jewelry,Accessories,60,New Hampshire,Magenta,Winter,East
3850,46,Female,Hoodie,Clothing,68,Florida,Cyan,Winter,East
3851,27,Female,Jewelry,Accessories,74,Mississippi,Indigo,Summer,East
3852,50,Female,Scarf,Accessories,83,Montana,Pink,Summer,West
3853,65,Female,Hat,Accessories,79,Mississippi,Peach,Fall,East
3854,61,Female,Sunglasses,Accessories,76,Tennessee,Lavender,Fall,East
